['信息']	关于2025年度本科教学类双一流、江苏省品牌专业专项 经费统筹工作的通知	2025-11-25 00:00:00	https://jw.nju.edu.cn/33/a1/c26263a799649/page.htm
['信息']	关于2025年度中央高校教育教学改革经费统筹工作的通知	2025-11-25 00:00:00	https://jw.nju.edu.cn/33/9f/c26263a799647/page.htm
['考试', '信息']	2025年12月6日、12月24日普通话水平测试网络报名通知	2025-11-25 00:00:00	https://jw.nju.edu.cn/33/cd/c26263a799693/page.htm
['信息']	【2025级新生】大类内专业意向填报通知	2025-11-19 00:00:00	https://jw.nju.edu.cn/31/32/c26263a799026/page.htm
['信息']	关于省教育厅“人工智能+高等教育”典型应用场景案例拟推荐名单公示	2025-11-13 00:00:00	https://jw.nju.edu.cn/2e/a8/c26263a798376/page.htm
['信息']	关于王骏院长、施佳欢副院长因公赴香港访问交流的公示	2025-11-05 00:00:00	https://jw.nju.edu.cn/2d/95/c26263a798101/page.htm
['考试', '信息']	【期中考试】2025-2026学年第一学期数学期中考试安排	2025-11-05 00:00:00	https://jw.nju.edu.cn/2b/2d/c26263a797485/page.htm
['信息']	关于组织2025年秋季学期新开本科课程申报工作的通知	2025-11-03 00:00:00	https://jw.nju.edu.cn/2f/0e/c26263a798478/page.htm
['信息']	关于南京大学党委第一巡视组巡视本科生院的公告	2025-10-31 00:00:00	https://jw.nju.edu.cn/29/36/c26263a796982/page.htm
['信息']	2025全国大学生计算机系统能力大赛——第2届PolarDB数据库创新设计赛报名通知	2025-10-31 00:00:00	https://jw.nju.edu.cn/29/3b/c26263a796987/page.htm
['信息']	关于南京大学党委第二巡视组巡视本科生院的公告	2025-10-30 00:00:00	https://jw.nju.edu.cn/29/0f/c26263a796943/page.htm
['考试', '信息']	2025年11月19日、11月26日、11月27日普通话水平测试网络报名通知	2025-10-30 00:00:00	https://jw.nju.edu.cn/28/bd/c26263a796861/page.htm
['信息']	关于“挑战杯“比赛期间逸夫楼教室临时封闭的公告	2025-10-29 00:00:00	https://jw.nju.edu.cn/28/63/c26263a796771/page.htm
['信息']	关于组织2025年秋季学期本科生成果填报的通知	2025-10-28 00:00:00	https://jw.nju.edu.cn/28/36/c26263a796726/page.htm
['信息']	关于公示2025年江苏省高校“高质量公共课教学改革研究”专项课题拟推荐名单的通知	2025-10-28 00:00:00	https://jw.nju.edu.cn/27/ec/c26263a796652/page.htm
['信息']	南京大学卓越人才培育计划之 “未来技术领军人才”项目（第二期）申报通知	2025-10-24 00:00:00	https://jw.nju.edu.cn/26/a6/c26263a796326/page.htm
